Filename,Category,Summary
resume_77.txt,Education,প্রার্থী ২০১৫ থেকে ২০১৯ পর্যন্ত শাহজালাল বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় থেকে সফটওয়্যার ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৭৫ অর্জন করেছেন।
resume_77.txt,Skill,ডাটাবেস এবং পোস্টগ্রেএসকিউএল ব্যবহার করে জাভা ও স্প্রিং বুট তৈরি করতে পারদর্শী। তিনি ডকার ও কুবারনেটসের মাধ্যমে সিস্টেম ডিজাইনে দক্ষতা অর্জন করেছেন।
resume_78.txt,Objective,প্রার্থী ফ্রন্টএন্ড ডেভেলপার হিসেবে উদ্ভাবনী টিমে যোগ দিতে ইচ্ছুক। আধুনিক ওয়েব প্রযুক্তি ব্যবহার করে চমৎকার ইউজার এক্সপেরিয়েন্স তৈরি করতে চাই।
resume_78.txt,Experience,প্রার্থী ফ্রন্টএন্ড ইঞ্জিনিয়ার হিসেবে জানুয়ারি ২০২৩ থেকে রিঅ্যাক্ট জেএস ব্যবহার করে রেসপনসিভ ইউজার ইন্টারফেস তৈরি করছেন এবং ইউআই/ইউএক্স ডিজাইনারদের সঙ্গে কাজ করে প্রোটোটাইপ বাস্তবায়ন করছেন।
resume_78.txt,Education,প্রার্থী ২০১৮ থেকে ২০২২ পর্যন্ত জাহাঙ্গীরনগর বিশ্ববিদ্যালয় থেকে সিএসই-তে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬০ অর্জন করেছেন।
resume_78.txt,Skill,"ডাটাস্ক্রিপ্ট (ES6+) ও রিঅ্যাক্ট ব্যবহার করে জাভাস্ক্রিপ্টে দক্ষতা রয়েছে, পাশাপাশি এইচটিএমএল৫ ও সিএসএস৩ ব্যবহার করে টাইপস্ক্রিপ্ট তৈরি করতে পারদর্শী। এছাড়া গিট ও গিটহাবের মাধ্যমে কোড সমাধান করতে সক্ষম।"
resume_79.txt,Objective,প্রার্থী ডেটা অ্যানালিটিক্স ও বিজনেস ইন্টেলিজেন্স ব্যবহার করে প্রতিষ্ঠানের প্রবৃদ্ধি ত্বরান্বিত করতে ইচ্ছুক। অপারেশনাল দক্ষতা বৃদ্ধি করে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে চান।
resume_79.txt,Experience,বিআই অ্যানালিস্ট হিসেবে মে ২০২২ থেকে বর্তমান পর্যন্ত কাজ করছেন। তিনি বিক্রয় ডেটা বিশ্লেষণ করে ভবিষ্যৎ প্রবণতা পূর্বাভাস দেন। অটোমেটেড রিপোর্টিং সিস্টেম তৈরি করে রিয়েলটাইম রিপোর্টিং সিস্টেমের কার্যকারিতা বৃদ্ধি করেছেন।
resume_79.txt,Education,প্রার্থী ২০১৭ থেকে ২০২১ পর্যন্ত ঢাকা বিশ্ববিদ্যালয় থেকে অ্যাপ্লাইড স্ট্যাটিস্টিকসে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫৫ অর্জন করেছেন।
resume_79.txt,Skill,প্রার্থী এক্সেল (অ্যাডভান্সড ভিবিএ) ব্যবহার করে এসকিউএল সার্ভার এবং পাইথন প্রোগ্রামিংয়ে পারদর্শী। স্ট্যাটিস্টিক্যাল সফটওয়্যার (SPSS/R) পরিচালনায় দক্ষতা রয়েছে।
resume_8.txt,Objective,প্রার্থী স্কেলেবল ও ইউজারফ্রেন্ডলি অ্যাপ্লিকেশন তৈরি করে প্রতিষ্ঠানের প্রযুক্তি রূপান্তরে সক্রিয়ভাবে অবদান রাখতে ইচ্ছুক। গ্রাহক অভিজ্ঞতা উন্নয়নে সক্রিয় ভূমিকা পালন করতে চান।
resume_8.txt,Experience,"ডাটা ইঞ্জিনিয়ার হিসেবে টেকসোল লিমিটেডে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে জাভা ও স্প্রিং বুট ফ্রেমওয়ার্ক ব্যবহার করে ব্যাকএন্ড মাইক্রোসার্ভিস ডেভেলপ, ডিপ্লয় এবং রিপ্লয় করেছেন।"
resume_8.txt,Education,প্রার্থী ২০১৩ থেকে ২০১৭ পর্যন্ত ইউনিভার্সিটি অফ ডেভেলপমেন্ট অল্টারনেটিভ (ইউডা) থেকে কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.২০ অর্জন করেছেন।
resume_8.txt,Skill,"প্রার্থী জাভা, স্প্রিং বুট, পাইথন, জ্যাঙ্গো, নোড.জেএস এবং ফ্রন্টএন্ডে জাভাস্ক্রিপ্ট, রিঅ্যাক্ট জেএস, এইচটিএমএল ও সিএসএস ব্যবহার করে ব্যাকএন্ড টেকনোলজিতে পারদর্শী। এছাড়া PostgreSQL, মাইএসকিউএল, মঙ্গোডিবি ও রেডিস ডেটাবেজ পরিচালনা করতে পারদর্শী। ডকার, জেনকিন্স, গিটহাবসহ ডেভঅপস টুলসের মাধ্যমে ডেটাবেজে পোস্টগ্রেসকিউএল ও মঙ্গোডি, রেডিস সহ ডেভঅপসের বিভিন্ন টুলস ব্যবহার করে ডেটাবেজের ডেটাবেস ডেভেলপমেন্টে দক্ষ।"
resume_80.txt,Objective,প্রার্থী ফুল স্ট্যাক সফটওয়্যার ইঞ্জিনিয়ার হিসেবে আধুনিক ওয়েব অ্যাপ্লিকেশন তৈরি করতে ইচ্ছুক এবং এন্ড-টু-এন্ড সমাধান প্রদান করে টিমে গুরুত্বপূর্ণ অবদান রাখতে চান।
resume_80.txt,Experience,প্রার্থী ফুল স্ট্যাক ডেভেলপার হিসেবে আগস্ট ২০২০ থেকে মার্ন (MERN Stack) ব্যবহার করে ইকমার্স প্ল্যাটফর্ম তৈরি করছেন। ফ্রন্টএন্ড ও ব্যাকএন্ড আর্কিটেকচার পরিচালনা করছেন।
resume_80.txt,Education,প্রার্থী ২০১৩ থেকে ২০১৭ পর্যন্ত নর্থ সাউথ বিশ্ববিদ্যালয় থেকে সিএসই-তে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৮০ অর্জন করেছেন।
resume_80.txt,Skill,"প্রার্থী রিঅ্যাক্ট, নোড জেএস ও এক্সপ্রেস ব্যবহার করে রিঅক্ট, নোডের জেএস এবং এক্সপ্রেসে পারদর্শী। মঙ্গোডিবি ও মাইএসকিউএল ব্যবহার করে ক্লাউড কম্পিউটিং (AWS) পরিচালনা করতে পারদর্শী। এছাড়া রেস্টফুল এপিআই ডিজাইনে পারদর্শী তিনি।"
resume_81.txt,Objective,প্রার্থী স্বাস্থ্যসেবা খাতে ডেটা অ্যানালিস্ট হিসেবে কাজ করে ক্লিনিকাল ডেটা বিশ্লেষণের মাধ্যমে রোগীর সেবার মান উন্নত করতে ইচ্ছুক। হাসপাতালের কার্যকারিতা বৃদ্ধি করা তার প্রধান লক্ষ্য।
resume_81.txt,Experience,"প্রার্থী ক্লিনিকাল ডেটা অ্যানালিস্ট হিসেবে সেপ্টেম্বর ২০২১ থেকে কাজ করছেন, যেখানে রোগীর তথ্য ও ক্লিনিকাল ট্রায়াল ডেটা বিশ্লেষণ এবং ডেটা প্রাইভেসি ও কমপ্লায়েন্স নিশ্চিত করেছেন।"
resume_81.txt,Education,প্রার্থী ২০১৬ থেকে ২০২০ পর্যন্ত বাংলাদেশ ইউনিভার্সিটি অব হেলথ সায়েন্স থেকে হেলথ ইনফরমেটিক্স-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৪৫ অর্জন করেছেন।
resume_81.txt,Skill,প্রার্থী হেলথকেয়ার ডেটা স্ট্যান্ডার্ডসে HL7/FHIR এবং পাইথন ও আর (R) ব্যবহার করে ডেটা ভিজ্যুয়ালাইজেশন করতে পারদর্শী। ক্লিনিকাল ওয়ার্কফ্লো বিশ্লেষণে দক্ষতা রয়েছে।
resume_82.txt,Objective,প্রার্থী প্রযুক্তি প্রতিষ্ঠানে ডেটা অ্যানালিস্ট হিসেবে কাজ করে ব্যবসায়িক সিদ্ধান্ত গ্রহণে সহায়তা করতে ইচ্ছুক। প্রতিষ্ঠানের উন্নয়নে অবদান রাখতে চান।
resume_82.txt,Experience,প্রার্থী জুনিয়র ডেটা অ্যানালিস্ট হিসেবে জানুয়ারি ২০২২ থেকে কাজ করছেন। তিনি বৃহৎ ডেটাসেট বিশ্লেষণ করে ব্যবসায়িক প্রবণতা নির্ধারণ করেন। SQL ও Python ব্যবহার করে ডেটা প্রক্রিয়াকরণে পারদর্শী।
resume_82.txt,Education,প্রার্থী ২০১৭ থেকে ২০২১ পর্যন্ত জাহাঙ্গীরনগর বিশ্ববিদ্যালয় থেকে কম্পিউটার সায়েন্সে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬৫ অর্জন করেছেন।
resume_82.txt,Skill,"ডাটা বিশ্লেষণ এবং Power BI দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। তিনি Python ডেটা বিশ্লেষণ, পাওয়ার BI এবং Data Visualization পরিচালনা করেন।"
resume_83.txt,Objective,প্রার্থী সফটওয়্যার প্রতিষ্ঠানে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করে স্কেলেবল ও দক্ষ সফটওয়্যার সমাধান তৈরি করতে ইচ্ছুক। এই লক্ষ্য অর্জনের মাধ্যমে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে চান।
resume_83.txt,Experience,"প্রার্থী সফটওয়্যার ইঞ্জিনিয়ার হিসেবে ফেব্রুয়ারি ২০২১ থেকে ওয়েব অ্যাপ্লিকেশন ডেভেলপমেন্ট, REST API ডিজাইন ও ইমপ্লিমেন্টেশন কাজ করছেন। পূর্বে ফেব্রুয়ারি ২০২১ পর্যন্ত ওয়েব অ্যাপ্লিকেশনের ডেভেলপমেন্ট, ReST ACI ডিজাইন এবং ইমপ্লিমেন্টের দায়িত্ব পালন করেছেন।"
resume_83.txt,Education,প্রার্থী ২০১৫ থেকে ২০১৯ পর্যন্ত ইস্ট ওয়েস্ট ইউনিভার্সিটি থেকে সফটওয়্যার ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫০ অর্জন করেছেন।
resume_83.txt,Skill,ডাটাবেস ও জাভাস্ক্রিপ্টে দক্ষতা রয়েছে। তিনি Node.js ব্যবহার করে ডেটা প্রক্রিয়াকরণ এবং Git ভার্সন কন্ট্রোল পরিচালনা করতে পারদর্শী।
resume_84.txt,Objective,প্রার্থী একটি প্রতিষ্ঠানে বিজনেস ডেটা অ্যানালিস্ট হিসেবে কাজ করে ডেটা থেকে কার্যকর ব্যবসায়িক ইনসাইট তৈরি করতে ইচ্ছুক। এই লক্ষ্য অর্জনের মাধ্যমে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে চান।
resume_84.txt,Experience,ডাটা অ্যানালিস্ট হিসেবে মার্চ ২০২০ থেকে বর্তমান পর্যন্ত কাজ করছেন। তিনি Excel ও SQL ব্যবহার করে রিপোর্ট প্রস্তুত করেন।
resume_84.txt,Education,প্রার্থী ২০১৪ থেকে ২০১৮ পর্যন্ত ঢাকা বিশ্ববিদ্যালয় থেকে ম্যানেজমেন্ট ইনফরমেশন সিস্টেম-এ বি.বি.এ সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫৫ অর্জন করেছেন।
resume_84.txt,Skill,প্রার্থী এক্সেল ও পাওয়ার BI ব্যবহার করে সফটওয়্যার ডেভেলপমেন্টে পারদর্শী। তিনি Power BI এবং Business Analysis পরিচালনা করতে পারদর্শী।
resume_85.txt,Objective,প্রার্থী সফটওয়্যার কোম্পানিতে ফুল স্ট্যাক ডেভেলপার হিসেবে কাজ করে আধুনিক ওয়েব অ্যাপ্লিকেশন তৈরি করতে ইচ্ছুক। এই লক্ষ্য অর্জনের মাধ্যমে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে চান।
resume_85.txt,Experience,"প্রার্থী ফুল স্ট্যাক ডেভেলপার হিসেবে এপ্রিল ২০২১ থেকে কাজ করছেন। তিনি ওয়েব অ্যাপ্লিকেশন ডেভেলপমেন্ট, ডাটাবেজ ডিজাইন এবং API ডেভেলপমেন্টে দক্ষ।"
resume_85.txt,Education,প্রার্থী ২০১৫ থেকে ২০১৯ পর্যন্ত নর্থ সাউথ ইউনিভার্সিটি থেকে কম্পিউটার সায়েন্সে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৪৮ অর্জন করেছেন।
resume_85.txt,Skill,প্রার্থী HTML/CSS এবং জাভাস্ক্রিপ্টে পারদর্শী। এছাড়া MySQL প্রোগ্রামিং ভাষায় দক্ষতা রয়েছে।
resume_86.txt,Objective,ডাটা সায়েন্টিস্ট হিসেবে কাজ করে ডেটা মডেলিং ও প্রেডিকটিভ অ্যানালিটিক্সের মাধ্যমে ব্যবসায়িক উন্নয়নে অবদান রাখতে চান।
resume_86.txt,Experience,ডাটা সায়েন্টিস্ট হিসেবে ফেব্রুয়ারি ২০২২ থেকে মেশিন লার্নিং মডেল তৈরি করছেন। ডেটা বিশ্লেষণ করে প্রেডিকশন তৈরি করেন।
resume_86.txt,Education,প্রার্থী ২০১৬ থেকে ২০২০ পর্যন্ত বাংলাদেশ ইউনিভার্সিটি অব প্রফেশনালস থেকে ডেটা সায়েন্সে বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬০ অর্জন করেছেন।
resume_86.txt,Skill,প্রার্থী Python ব্যবহার করে মেশিন লার্নিং এবং ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। তিনি Statistical Analysis পরিচালনা করেন।
resume_87.txt,Objective,"প্রার্থী ফার্মাসিউটিক্যাল বা কেমিক্যাল ইন্ডাস্ট্রিতে কেমিস্ট হিসেবে কাজ করে কেমিক্যাল অ্যানালিসিস, কোয়ালিটি কন্ট্রোল এবং রিসার্চ ও ডেভেলপমেন্টের মাধ্যমে প্রতিষ্ঠানের উন্নয়নে অবদান রাখতে চান।"
resume_87.txt,Experience,"প্রার্থী ফার্মা ল্যাবস লিমিটেডে কেমিস্ট হিসেবে HPLC, GC এবং UV Spectrophotometer ব্যবহার করে raw materials ও finished products এর quality testing এবং Standard Operating procedures (SOPs) ব্যবহার করে কাঁচামালের গুণগত মান পরীক্ষা করা হয়েছে।"
resume_87.txt,Education,প্রার্থী ২০১৮ থেকে ২০২০ পর্যন্ত ঢাকা বিশ্ববিদ্যালয় থেকে অ্যানালিটিক্যাল কেমিস্ট্রি-তে এম.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬৫ অর্জন করেছেন।
resume_87.txt,Skill,"ডাটা অ্যানালিটিক্যাল টেকনিকে HPLC, GC, UV-Vis এবং গুড ল্যাবরেটরি প্র্যাকটিস (GLP) ব্যবহার করে বিশ্লেষণাত্মক দক্ষতা অর্জন করেছেন। এছাড়া ল্যাবরেটরি ইনফরমেশন ম্যানেজমেন্ট সিস্টেম (LIMS) পরিচালনায় পারদর্শী।"
resume_88.txt,Objective,ডাটাবেস ইঞ্জিনিয়ার হিসেবে ডায়নামিক টিমে অভিজ্ঞতা সম্পন্ন সফ্টওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করে জাভা ও স্প্রিং ফ্রেমওয়ার্কের দক্ষতা ব্যবহার করে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে চাই।
resume_88.txt,Experience,ডাটা সলিউশনস লিমিটেডে সিনিয়র সফ্টওয়্যার ইঞ্জিনিয়ার হিসেবে মাইক্রোসার্ভিস আর্কিটেকচার ব্যবহার করে স্কেলেবল ব্যাকএন্ড সিস্টেম ডিজাইন ও ডেভেলপমেন্টে অভিজ্ঞতা অর্জন করেছেন।
resume_88.txt,Education,প্রার্থী ২০১৪ থেকে ২০১৮ পর্যন্ত বাংলাদেশ ইউনিভার্সিটি অফ ইঞ্জিনিয়ারিং অ্যান্ড টেকনোলজি থেকে কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৭৫ অর্জন করেছেন।
resume_88.txt,Skill,"প্রার্থী জাভা, পাইথন ও সি++ প্রোগ্রামিং ভাষায় পারদর্শী এবং স্প্রিং বুট, হাইবারনেট ও ডজঙ্গো ফ্রেমওয়ার্কে দক্ষ। তিনি MySQL, PostgreSকিউL এবং MongoDB ব্যবহার করে ডাটাবেজ তৈরি করতে পারদর্শী। এছাড়া Git, Docker, Jenkins, Maven ইত্যাদি টুলস ব্যবহার করে ডেটাবেস পরিচালনা করতে সক্ষম।"
resume_89.txt,Objective,ডাটা ইঞ্জিনিয়ার হিসেবে স্টার্টআপ কোম্পানিতে কাজ করতে ইচ্ছুক। ছোট টিমের সঙ্গে মিলে প্রোডাক্ট আইডিয়া থেকে ডেভেলপমেন্ট ও ডিপ্লয়মেন্ট পর্যন্ত সফটওয়্যার লাইফসাইকেলে অংশ নিতে চাই।
resume_89.txt,Experience,"ডাটা ইঞ্জিনিয়ার (ইন্টার্ন) হিসেবে রাজশাহী আইটি ভিলেজে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে মার্চ ২০২৩ থেকে কাজ করছেন। নোড.জেএস ও এক্সপ্রেস.জেস ব্যবহার করে ব্যাকএন্ড ডেভেলপমেন্ট, প্র্যাকটিস এবং মঙ্গোডিবিতে ডাটাবেজ ডিজাইন ও ডেটা মডেলিং করতে পারদর্শী।"
resume_89.txt,Education,প্রার্থী ২০১৯ থেকে ২০২৩ পর্যন্ত রাজশাহী বিশ্ববিদ্যালয় থেকে কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৪২ অর্জন করেছেন।
resume_89.txt,Skill,"প্রার্থী নোড.জেএস, এক্সপ্রেস.জেএসএস এবং মঙ্গোডিবি ব্যবহার করে ওয়েব ডেভেলপমেন্টে দক্ষতা রাখেন। এছাড়া জাভাস্ক্রিপ্টে পারদর্শী।"
resume_9.txt,Objective,প্রার্থী ব্যবসায়িক ডেটা থেকে কার্যকর অন্তর্দৃষ্টি বের করে প্রতিষ্ঠানের সিদ্ধান্ত গ্রহণ প্রক্রিয়া ও প্রবৃদ্ধিতে গুরুত্বপূর্ণ ভূমিকা রাখতে চান।
resume_9.txt,Experience,ডাটা বিশ্লেষক হিসেবে মার্কেটমাইন্ড লিমিটেডে ডেটা বিশ্লেষক হিসেবে এক্সেল ও এসকিউএল ব্যবহার করে বিক্রয় ও বিপণন ডেটা বিশ্লেষণ করে ড্যাশবোর্ড তৈরি করেছেন। পূর্বে মার্চ ২০২১ থেকে বর্তমান পর্যন্ত মার্কেটমাইন্ডের মাধ্যমে মার্কেটিং ডেটা বিশ্লেষণের অভিজ্ঞতা অর্জন করেছেন।
resume_9.txt,Education,প্রার্থী ২০১৫ থেকে ২০১৯ পর্যন্ত জাতীয় বিশ্ববিদ্যালয় থেকে মার্কেটিং-এ বি.বি.এ সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.১০ অর্জন করেছেন।
resume_9.txt,Skill,"ডাটা বিশ্লেষণে এক্সেল (পিভট টেবিল, ভিলুকাপ), এসকিউএল ব্যবহার করে দক্ষতা রয়েছে, পাশাপাশি পাওয়ার বিআই ও টেবলু দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। পাইথন (প্যান্ডাস, নামপাই বেসিক) প্রোগ্রামিংয়ে পারদর্শী এবং পরিসংখ্যানগত বিশ্লেষণ ও রিপোর্টিং দক্ষতা রয়েছে।"
resume_90.txt,Objective,ডাটা ইঞ্জিনিয়ার হিসেবে চ্যালেঞ্জিং পরিবেশে মিড-লেভেল সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করে দক্ষতা ও অভিজ্ঞতা ব্যবহার করে স্কেলেবল সফটওয়্যার সমাধান তৈরি করতে ইচ্ছুক। এই লক্ষ্য অর্জনের জন্য একটি গতিশীল টিমের সঙ্গে সমন্বিতভাবে কাজ করতে চান।
resume_90.txt,Experience,"প্রার্থী জুনিয়র সফটওয়্যার ইঞ্জিনিয়ার হিসেবে টেকসভি লিমিটেডে পাইথন ও জ্যাঙ্গো ব্যবহার করে ব্যাকএন্ড এপিআই ডেভেলপমেন্ট, পোস্টগ্রেএসকিউএল ডাটাবেস ম্যানেজমেন্ট এবং কোয়েরি অপটিমাইজেশন করেছেন।"
resume_90.txt,Education,প্রার্থী ২০১৭ থেকে ২০২১ পর্যন্ত ইউনিভার্সিটি অফ লিবারেল আর্টস বাংলাদেশ থেকে সফটওয়্যার ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬৫ অর্জন করেছেন।
resume_90.txt,Skill,"প্রার্থী পাইথন (জ্যাঙ্গো) ব্যবহার করে পিএইচপি (লারাভেল) এবং পোস্টগ্রেসকিউএল ও মাইএসকিউএল ডেটাবেস পরিচালনা করতে পারদর্শী। এছাড়া, REST API ব্যবহার করে ডেটা প্রক্রিয়াকরণে দক্ষতা রয়েছে।"
resume_91.txt,Objective,প্রার্থী ডেটা বিশ্লেষণ ও ভিজুয়ালাইজেশনের মাধ্যমে ব্যবসায়িক সিদ্ধান্ত গ্রহণে সহায়তা করতে চান। এই লক্ষ্য অর্জনের মাধ্যমে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে চান।
resume_91.txt,Experience,"ডাটা অ্যানালিস্ট হিসেবে চট্টগ্রাম স্টক এক্সচেঞ্জে ডেটা অ্যানালিস্ট (ইন্টার্ন) হিসেবে এক্সেল ও গুগল শিট ব্যবহার করে কোম্পানির শেয়ার ক্লিনিং, ম্যানিপুলেশন এবং পাওয়ার বিআই দিয়ে ড্যাশবোর্ড তৈরি করা হয়েছে।"
resume_91.txt,Education,প্রার্থী চট্টগ্রাম বিশ্ববিদ্যালয় থেকে অ্যাপ্লায়েড স্ট্যাটিস্টিক্স-এ এম.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫৫ অর্জন করেছেন।
resume_91.txt,Skill,"প্রার্থী মাইক্রোসফট এক্সেল (পিভট টেবিল, ভিলুআপ) এবং পাওয়ার বিআই ব্যবহার করে ডেটা বিশ্লেষণ করতে পারদর্শী। এছাড়া, তিনি এসকিউএল (বেসিক) ও পরিসংখ্যানগত বিশ্লেষণে দক্ষতা রাখেন।"
resume_92.txt,Objective,ডাটাবেস ও জেটপ্যাক কম্পোজ ব্যবহার করে ইউজারফ্রেন্ডলি ও পারফরম্যান্ট মোবাইল অ্যাপ্লিকেশন তৈরি করা আমার মূল লক্ষ্য।
resume_92.txt,Experience,ডাটা ডেভেলপার হিসেবে অ্যাপজিনি লিমিটেডে জুনিয়র অ্যান্ড্রয়েড ডেভেলপার হিসেবে কোটলিন ব্যবহার করে বিভিন্ন মডিউলে নতুন ফিচার ডেভেলপমেন্ট এবং বিদ্যমান অ্যাপ্লিকেশনে থার্ড-পার্টি এপিআই ইন্টিগ্রেশন সম্পন্ন করেছেন।
resume_92.txt,Education,প্রার্থী ২০১৮ থেকে ২০২২ পর্যন্ত নর্থ সাউথ ইউনিভার্সিটি থেকে কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৩০ অর্জন করেছেন।
resume_92.txt,Skill,"প্রার্থী কোটলিনে জাভা (অ্যান্ড্রয়েড) এবং জেটপ্যাক কম্পোজ ও এক্সএমএল ব্যবহার করে ডেটাবেস পরিচালনা করতে পারদর্শী। এছাড়া, জেটপ্যাকের কম্পোজ, এক্সএমএল এবং রেট্রোফিট ও রুম ডাটাবেস পরিচালনার অভিজ্ঞতা রয়েছে।"
resume_93.txt,Objective,ডাটা অ্যানালিস্ট হিসেবে বিজনেস ইন্টেলিজেন্স টিমের সঙ্গে কাজ করে কার্যকর অন্তর্দৃষ্টি (Actionable Insights) বের করা এবং ডেটা-চালিত সিদ্ধান্ত গ্রহণ প্রক্রিয়াকে শক্তিশালী করা।
resume_93.txt,Experience,ডাটা অ্যানালিস্ট হিসেবে ব্র্যাক ব্যাংক লিমিটেডে মার্চ ২০২২ থেকে ডেটা অ্যানালিস্ট পদে কাজ করছেন। তিনি এসকিউএল ব্যবহার করে জটিল কোয়েরি লিখে রিপোর্ট প্রস্তুত করেন।
resume_93.txt,Education,প্রার্থী ২০১৯ থেকে ২০২১ পর্যন্ত ইউনিভার্সিটি অফ ঢাকা থেকে ম্যানেজমেন্ট ইনফরমেশন সিস্টেমসে এমবিএ (ম্যানেজমেন্ট ইনফরমেশন সিস্টেমস) সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬০ অর্জন করেছেন।
resume_93.txt,Skill,"প্রার্থী এসকিউএল (অ্যাডভান্সড) ব্যবহার করে ডেটা বিশ্লেষণ করতে পারদর্শী। টেবলো ও পাওয়ার বিআই দিয়ে পাইথন (পান্ডাস, নামপাই) প্রোগ্রামিং ভাষায় দক্ষতা রয়েছে।"
resume_94.txt,Objective,ডাটাস্ক্রিপ্ট ফ্রেমওয়ার্ক ব্যবহার করে স্কেলেবল ও পারফরম্যান্ট ফ্রন্টএন্ড সমাধান তৈরি করা আমার লক্ষ্য।
resume_94.txt,Experience,ডাটা ডেভেলপার হিসেবে ক্রিয়েটিভ ইট লিমিটেডে ফ্রন্টএন্ড ডেভেলপার হিসেবে রিয়েক্ট.জেএস ব্যবহার করে সিঙ্গেল পেজ অ্যাপ্লিকেশন (SPA) তৈরি করছেন। Redux Toolkit ব্যবহার করে স্টেট ম্যানেজমেন্টে দক্ষতা অর্জন করেছেন।
resume_94.txt,Education,প্রার্থী ২০১৮ থেকে ২০২২ পর্যন্ত জাহাঙ্গীরনগর বিশ্ববিদ্যালয় থেকে কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং-এ বি.এসসি সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.২৫ অর্জন করেছেন।
resume_94.txt,Skill,"প্রার্থী রিয়েক্ট.জেএস ব্যবহার করে জাভাস্ক্রিপ্ট (ES6) ও HTML5, CSS3 এবং টেইলউইন্ড সিএসএস৩ ব্যবহার করে ওয়েব ডেভেলপমেন্টে পারদর্শী। তিনি এইচটিএমএল৫, সিএসএস ৩ এবং বুটস্ট্র্যাপ ব্যবহার করে ভিজুয়ালাইজেশন করতে সক্ষম।"
resume_95.txt,Objective,প্রার্থী এন্ট্রি-লেভেল ডেটা অ্যানালিস্ট হিসেবে কাজ করে বাস্তব-জীবনের ডেটা সম্পর্কে অভিজ্ঞতা অর্জন করতে ইচ্ছুক। এই লক্ষ্য অর্জনের মাধ্যমে ডেটা সায়েন্সের ক্ষেত্রে দক্ষতা বৃদ্ধি করা।
