filename,summary
resume_88.txt,"[Objective]: অভিজ্ঞতা সম্পন্ন সফ্টওয়্যার ইঞ্জিনিয়ার হিসেবে একটি ডায়নামিক টিমে যোগদান করা যেখানে আমার জাভা এবং স্প্রিং ফ্রেমওয়ার্কের দক্ষতা কাজে লাগিয়ে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে পারি 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং 
[Experience Highlights]: সফ্টওয়্যার ইঞ্জিনিয়ার | ডাটা সফ্ট লিমিটেড (জুন ২০১৮ - জুন ২০২০) 
[Top Skills]: প্রোগ্রামিং ভাষা: জাভা, পাইথন, সি++, ফ্রেমওয়ার্ক: স্প্রিং বুট, হাইবারনেট, ডjango, ডাটাবেজ: MySQL, PostgreSQL, MongoDB, টুলস: Git, Docker, Jenkins, Maven"
resume_89.txt,"[Objective]: একটি স্টার্টআপ কোম্পানিতে সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করার জন্য আগ্রহী, যেখানে আমি ছোট টিমের সাথে মিলে প্রোডাক্ট আইডিয়া থেকে শুরু করে ডেভেলপমেন্ট ও ডিপ্লয়মেন্ট পর্যন্ত পুরো সফটওয়্যার লাইফসাইকেলে অংশ নিতে পারি 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং (সিএসই) 
[Experience Highlights]: নোডজেএস এবং এক্সপ্রেসজেএস ব্যবহার করে ব্যাকএন্ড ডেভেলপমেন্ট শেখা ও প্র্যাকটিস করা | টিম লিডারের সাথে থেকে একটি ই-কমার্স প্রোজেক্টের প্রোটোটাইপ ডেভেলপমেন্ট 
[Top Skills]: নোডজেএস, এক্সপ্রেসজেএস, মঙ্গোডিবি, জাভাস্ক্রিপ্ট"
resume_9.txt,"[Objective]: ব্যবসায়িক ডেটা থেকে কার্যকর অন্তর্দৃষ্টি বের করে প্রতিষ্ঠানের সিদ্ধান্ত গ্রহণ প্রক্রিয়া ও প্রবৃদ্ধিতে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী 
[Education]: বিবিএ (মার্কেটিং) 
[Experience Highlights]: এক্সেল এবং এসকিউএল ব্যবহার করে বিক্রয় ও বিপণন ডেটা বিশ্লেষণ করে ড্যাশবোর্ড তৈরি করেছি | | জুন ২০১৯ - মার্চ ২০২১ 
[Top Skills]: ডেটা অ্যানালাইসিস: এক্সেল (পিভট টেবিল, ভিলুকাপ), এসকিউএল, ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই, টেবলু, প্রোগ্রামিং: পাইথন (প্যান্ডাস, নামপাই - বেসিক), পরিসংখ্যানগত বিশ্লেষণ ও রিপোর্টিং, যোগাযোগ ও উপস্থাপনা দক্ষতা"
resume_90.txt,"[Objective]: চ্যালেঞ্জিং পরিবেশে মিড-লেভেল সফটওয়্যার ইঞ্জিনিয়ার হিসেবে কাজ করে নিজের দক্ষতা ও অভিজ্ঞতা কাজে লাগানো এবং একটি গতিশীল টিমের অংশ হয়ে স্কেলেবল সফটওয়্যার সলিউশন ডেভেলপ করা 
[Education]: বিএসসি ইন সফটওয়্যার ইঞ্জিনিয়ারিং 
[Experience Highlights]: পাইথন এবং জ্যাঙ্গো ফ্রেমওয়ার্ক ব্যবহার করে ব্যাকএন্ড এপিআই ডেভেলপমেন্ট | সফটওয়্যার ইঞ্জিনিয়ার (ইন্টার্ন) 
[Top Skills]: পাইথন (জ্যাঙ্গো), পিএইচপি (লারাভেল), পোস্টগ্রেএসকিউএল, মাইএসকিউএল, REST API, গিট"
resume_91.txt,"[Objective]: ডেটা অ্যানালাইসিস ও ভিজুয়ালাইজেশনের মাধ্যমে ব্যবসায়িক সিদ্ধান্ত গ্রহণে ভূমিকা রাখতে চাই 
[Education]: এমএসসি ইন অ্যাপ্লায়েড স্ট্যাটিস্টিক্স 
[Experience Highlights]: এক্সেল ও গুগল শিট ব্যবহার করে বিভিন্ন কোম্পানির শেয়ারের ঐতিহাসিক ডেটা ক্লিনিং ও ম্যানিপুলেশন | পাওয়ার বিআই ব্যবহার করে ড্যাশবোর্ড তৈরি করা 
[Top Skills]: মাইক্রোসফট এক্সেল (পিভট টেবিল, ভিলুকআপ), পাওয়ার বিআই, এসকিউএল (বেসিক), পরিসংখ্যানগত বিশ্লেষণ"
resume_92.txt,"[Objective]: কোটলিন ও জেটপ্যাক কম্পোজ ব্যবহার করে ইউজার-ফ্রেন্ডলি ও পারফরম্যান্ট মোবাইল অ্যাপ্লিকেশন তৈরি করা আমার মূল লক্ষ্য 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং 
[Experience Highlights]: জুনিয়র অ্যান্ড্রয়েড ডেভেলপার | কোটলিন ব্যবহার করে বিভিন্ন মডিউলে নিউ ফিচার ডেভেলপমেন্ট 
[Top Skills]: কোটলিন, জাভা (অ্যান্ড্রয়েড), জেটপ্যাক কম্পোজ, এক্সএমএল, রেট্রোফিট, রুম ডাটাবেস, ফায়ারবেস"
resume_93.txt,"[Objective]: অভিজ্ঞ ডেটা অ্যানালিস্ট হিসেবে বিজনেস ইন্টেলিজেন্স টিমের সাথে কাজ করে ডেটা থেকে কার্যকরী অন্তর্দৃষ্টি (Actionable Insights) বের করা এবং ডেটা-চালিত সিদ্ধান্ত গ্রহণ প্রক্রিয়াকে শক্তিশালী করা 
[Education]: এমবিএ (ম্যানেজমেন্ট ইনফরমেশন সিস্টেমস) 
[Experience Highlights]: ডেটা অ্যানালিস্ট | জুনিয়র ডেটা অ্যানালিস্ট 
[Top Skills]: এসকিউএল (অ্যাডভান্সড), টেবলো, পাওয়ার বিআই, পাইথন (পান্ডাস, নামপাই), মাইক্রোসফট এক্সেল"
resume_94.txt,"[Objective]: আধুনিক জাভাস্ক্রিপ্ট ফ্রেমওয়ার্ক ব্যবহার করে স্কেলেবল এবং পারফরম্যান্ট ফ্রন্টএন্ড সলিউশন বিল্ড করা আমার লক্ষ্য 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং 
[Experience Highlights]: রিয়েক্টজেএস ব্যবহার করে সিঙ্গেল পেজ অ্যাপ্লিকেশন (SPA) ডেভেলপমেন্ট | Redux Toolkit ব্যবহার করে স্টেট ম্যানেজমেন্ট 
[Top Skills]: রিয়েক্টজেএস, জাভাস্ক্রিপ্ট (ES6), এইচটিএমএল৫, সিএসএস৩, টেইলউইন্ড সিএসএস, বুটস্ট্র্যাপ, গিট"
resume_95.txt,"[Objective]: এন্ট্রি-লেভেল ডেটা অ্যানালিস্ট হিসেবে কাজ করার মাধ্যমে বাস্তব-জীবনের ডেটা নিয়ে অভিজ্ঞতা অর্জন করা এবং শেখার প্রতি আগ্রহ থেকে ডেটা সায়েন্সের ক্ষেত্রে দক্ষতা বৃদ্ধি করা 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং 
[Experience Highlights]: পাইথন প্রোগ্রামিং ল্যাঙ্গুয়েজ ও লাইব্রেরি ব্যবহার করে ডেটা ক্লিনিং ও এক্সপ্লোরেটরি ডেটা অ্যানালাইসিস (EDA) করা | এক্সেলে সেন্টিমেন্ট অ্যানালাইসিসের জন্য একটি ছোট প্রোজেক্টে কাজ করা 
[Top Skills]: পাইথন (পান্ডাস), মাইএসকিউএল, মাইক্রোসফট এক্সেল, ম্যাটপ্লটলিব (বেসিক)"
resume_96.txt,"[Objective]: জাভা ও স্প্রিং বুট ফ্রেমওয়ার্ক ব্যবহার করে মাইক্রোসার্ভিস-ভিত্তিক অ্যাপ্লিকেশন ডেভেলপ করতে চাই 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং 
[Experience Highlights]: ট্রেইনি সফটওয়্যার ইঞ্জিনিয়ার | ব্রেইনস্টেশন-২৩ জুন ২০২৩ - বর্তমান 
[Top Skills]: জাভা (কোর জাভা, জেডিবিসি), স্প্রিং বুট (বেসিক), মাইএসকিউএল, গিট"
resume_97.txt,"[Objective]: একটি গবেষণাধর্মী প্রতিষ্ঠানে জুনিয়র ডেটা অ্যানালিস্ট হিসেবে কাজ করা, যেখানে পরিসংখ্যানগত জ্ঞান ও ডেটা ভিজুয়ালাইজেশন দক্ষতা ব্যবহার করে অর্থপূর্ণ প্যাটার্ন ও প্রবণতা আবিষ্কার করা যাবে 
[Education]: এমএসসি ইন স্ট্যাটিস্টিক্স 
[Experience Highlights]: রিসার্চ অ্যাসিস্ট্যান্ট (ডেটা পার্ট) | রিসার্চ টিমের জন্য গ্রাফ ও চার্ট তৈরি করা 
[Top Skills]: SPSS, মাইক্রোসফট এক্সেল (অ্যাডভান্সড), আর প্রোগ্রামিং (বেসিক), পাওয়ার বিআই"
resume_98.txt,"[Objective]: জাভাস্ক্রিপ্ট ও পাইথন-ভিত্তিক টেকনোলজি ব্যবহার করে এন্ড-টু-এন্ড ওয়েব অ্যাপ্লিকেশন ডেভেলপ করার দক্ষতা অর্জন করতে চাই 
[Education]: বিএসসি ইন কম্পিউটার সায়েন্স অ্যান্ড ইঞ্জিনিয়ারিং 
[Experience Highlights]: ওয়েব ডেভেলপমেন্ট ইন্টার্ন | এক্সপ্রেসজেএস ও মঙ্গোডিবি ব্যবহার করে একটি ব্লগিং ওয়েবসাইটের জন্য ব্যাকএন্ড ও ফ্রন্টএন্ড কানেক্ট করা 
[Top Skills]: জাভাস্ক্রিপ্ট, রিয়েক্টজেএস, নোডজেএস / এক্সপ্রেসজেএস, মঙ্গোডিবি"
resume_99.txt,"[Objective]: মার্কেটিং ক্যাম্পেইনের কার্যকারিতা মাপতে এবং গ্রাহক বিভাজন (Customer Segmentation) নিয়ে কাজ করতে আগ্রহী 
[Education]: বিবিএ (মার্কেটিং) 
[Experience Highlights]: গুগল অ্যানালিটিক্স এবং ফেসবুক ইনসাইটস ব্যবহার করে ক্লায়েন্টদের ওয়েবসাইট ও সোশ্যাল মিডিয়া পারফরম্যান্স রিপোর্ট তৈরি করা | এসকিউএল ব্যবহার করে গ্রাহকদের আচরণ সংক্রান্ত ডেটা অ্যানালাইসিস করা 
[Top Skills]: গুগল অ্যানালিটিক্স, এসকিউএল, পাওয়ার বিআই, এক্সেল"
